session,Driver,LapNumber,Stint,Compound,TyreLife,lap_s,traffic,reason
FP1,GAS,3,2.0,MEDIUM,2.0,104.897,0.1363636363636363,cool-down / aborted (>105% of run best)
FP1,GAS,4,2.0,MEDIUM,3.0,100.448,0.0574866310160427,kept
FP1,GAS,6,2.0,MEDIUM,5.0,123.948,0.0140388768898488,cool-down / aborted (>105% of run best)
FP1,GAS,7,2.0,MEDIUM,6.0,98.041,0.04,kept
FP1,GAS,8,2.0,MEDIUM,7.0,133.957,0.0108910891089108,cool-down / aborted (>105% of run best)
FP1,GAS,9,2.0,MEDIUM,8.0,98.087,0.0784044016506189,kept
FP1,GAS,10,2.0,MEDIUM,9.0,136.663,0.0246305418719211,pit in/out lap
FP1,GAS,12,3.0,MEDIUM,12.0,97.207,0.0611111111111111,short run (<5 clean laps)
FP1,GAS,13,3.0,MEDIUM,13.0,131.868,0.0161290322580645,pit in/out lap
FP1,GAS,15,4.0,SOFT,2.0,96.244,0.1671309192200557,kept
FP1,GAS,16,4.0,SOFT,3.0,142.408,0.0225776105362182,cool-down / aborted (>105% of run best)
FP1,GAS,17,4.0,SOFT,4.0,125.147,0.0580645161290322,cool-down / aborted (>105% of run best)
FP1,GAS,18,4.0,SOFT,5.0,96.275,0.0629370629370629,kept
FP1,GAS,19,4.0,SOFT,6.0,136.758,0.0154738878143133,yellow / SC / VSC / red flag
FP1,GAS,20,4.0,SOFT,7.0,125.469,0.0237580993520518,cool-down / aborted (>105% of run best)
FP1,GAS,21,4.0,SOFT,8.0,95.757,0.1034482758620689,lap deleted (track limits)
FP1,GAS,22,4.0,SOFT,9.0,148.888,0.0675675675675675,cool-down / aborted (>105% of run best)
FP1,GAS,23,4.0,SOFT,10.0,136.025,0.4728915662650602,pit in/out lap
FP1,HAM,2,1.0,MEDIUM,2.0,99.431,0.0878378378378378,kept
FP1,HAM,3,1.0,MEDIUM,3.0,123.833,0.024704618689581,cool-down / aborted (>105% of run best)
FP1,HAM,4,1.0,MEDIUM,4.0,96.066,0.1386554621848739,kept
FP1,HAM,6,1.0,MEDIUM,6.0,95.563,0.1187584345479082,kept
FP1,HAM,8,1.0,MEDIUM,8.0,116.954,0.2452407614781634,cool-down / aborted (>105% of run best)
FP1,HAM,9,1.0,MEDIUM,9.0,123.691,0.0416666666666666,cool-down / aborted (>105% of run best)
FP1,HAM,10,1.0,MEDIUM,10.0,94.803,0.0641025641025641,kept
FP1,HAM,13,2.0,MEDIUM,13.0,132.118,0.0,short run (<5 clean laps)
FP1,HAM,14,2.0,MEDIUM,14.0,94.62,0.0100143061516452,short run (<5 clean laps)
FP1,HAM,15,2.0,MEDIUM,15.0,111.143,0.0,pit in/out lap
FP1,HAM,17,3.0,SOFT,2.0,131.879,0.1671701913393756,cool-down / aborted (>105% of run best)
FP1,HAM,18,3.0,SOFT,3.0,133.544,0.0080645161290322,cool-down / aborted (>105% of run best)
FP1,HAM,19,3.0,SOFT,4.0,94.625,0.0625,lap deleted (track limits)
FP1,HAM,21,3.0,SOFT,6.0,137.92,0.0586510263929618,cool-down / aborted (>105% of run best)
FP1,HAM,22,3.0,SOFT,7.0,131.016,0.0379487179487179,cool-down / aborted (>105% of run best)
FP1,HAM,23,3.0,SOFT,8.0,137.445,0.021133525456292,yellow / SC / VSC / red flag
FP1,HAM,24,3.0,SOFT,9.0,94.865,0.0541310541310541,kept
FP1,HAM,26,3.0,SOFT,11.0,130.49,0.0,cool-down / aborted (>105% of run best)
