scenario_id,driver,lap,to_compound,set_status,mode,plan,n_stops_cf,elapsed_delta_median_s,elapsed_delta_q10_s,elapsed_delta_q90_s,probability_of_gain,tyre_delta_mean_s,pit_delta_mean_s,in_support,free_stop,stop_lap_status,compile_ms
monza_hul_lap52_to_medium_new_tyre_only,HUL,52,MEDIUM,new,tyre_only,M-H-M-M,3,22.400681,15.640589,29.466419,0.000000,-0.822229,23.362014,True,False,GREEN,0.503584
monza_hul_lap52_to_hard_new_tyre_only,HUL,52,HARD,new,tyre_only,M-H-M-H,3,22.937613,16.058864,30.022545,0.000000,-0.295398,23.362014,True,False,GREEN,0.519792
monza_law_lap3_to_soft_new_tyre_only,LAW,3,SOFT,new,tyre_only,M-H-S,2,-78.390519,-107.112674,-55.112051,1.000000,-43.915764,-35.526278,False,True,RED,0.582375
monza_law_lap3_to_medium_new_tyre_only,LAW,3,MEDIUM,new,tyre_only,M-H-M,2,-32.784866,-35.526896,-29.723679,1.000000,2.757665,-35.526278,True,True,RED,0.516708
monza_law_lap3_to_hard_new_tyre_only,LAW,3,HARD,new,tyre_only,M-H-H,2,-13.952235,-27.855411,-0.860290,0.916000,21.339210,-35.526278,True,True,RED,0.497000
monza_law_lap4_to_soft_new_tyre_only,LAW,4,SOFT,new,tyre_only,M-H-S,2,-78.186174,-105.888869,-55.629834,1.000000,-43.753235,-35.526278,False,True,RED,0.494000
monza_law_lap4_to_medium_new_tyre_only,LAW,4,MEDIUM,new,tyre_only,M-H-M,2,-33.655460,-36.114861,-30.984609,1.000000,1.863972,-35.526278,True,True,RED,0.491209
monza_law_lap4_to_hard_new_tyre_only,LAW,4,HARD,new,tyre_only,M-H-H,2,-15.036513,-28.816874,-2.043030,0.928000,20.228993,-35.526278,True,True,RED,0.486875
monza_law_lap5_to_soft_new_tyre_only,LAW,5,SOFT,new,tyre_only,M-H-S,2,-77.978621,-104.996330,-56.039597,1.000000,-43.543126,-35.526278,False,True,RED,0.499084
monza_law_lap5_to_medium_new_tyre_only,LAW,5,MEDIUM,new,tyre_only,M-H-M,2,-34.501279,-36.624590,-32.194044,1.000000,1.022869,-35.526278,True,True,RED,0.498042
monza_law_lap5_to_hard_new_tyre_only,LAW,5,HARD,new,tyre_only,M-H-H,2,-16.154924,-29.868848,-3.230673,0.946000,19.165034,-35.526278,True,True,RED,0.482000
monza_law_lap6_to_soft_new_tyre_only,LAW,6,SOFT,new,tyre_only,M-H-S,2,-55.545120,-81.115687,-34.619241,1.000000,-43.285437,-13.867676,False,False,YELLOW,0.484958
monza_law_lap6_to_medium_new_tyre_only,LAW,6,MEDIUM,new,tyre_only,M-H-M,2,-13.421428,-17.253918,-9.167220,1.000000,0.234356,-13.634546,True,False,YELLOW,0.485583
monza_law_lap6_to_hard_new_tyre_only,LAW,6,HARD,new,tyre_only,M-H-H,2,4.953458,-10.026524,17.905649,0.324000,18.147334,-13.656340,True,False,YELLOW,0.483875
monza_law_lap7_to_soft_new_tyre_only,LAW,7,SOFT,new,tyre_only,M-H-S,2,-55.326470,-80.011484,-35.014025,1.000000,-42.980169,-13.867676,False,False,GREEN,0.488125
monza_law_lap7_to_medium_new_tyre_only,LAW,7,MEDIUM,new,tyre_only,M-H-M,2,-14.163358,-17.800501,-10.139742,1.000000,-0.501567,-13.634546,True,False,GREEN,0.484042
monza_law_lap7_to_hard_new_tyre_only,LAW,7,HARD,new,tyre_only,M-H-H,2,4.004458,-11.052961,16.814410,0.348000,17.175894,-13.656340,True,False,GREEN,0.483042
monza_law_lap8_to_soft_new_tyre_only,LAW,8,SOFT,new,tyre_only,M-H-S,2,-54.810387,-78.930333,-35.416327,1.000000,-42.627321,-13.867676,False,False,GREEN,0.479333
monza_law_lap8_to_medium_new_tyre_only,LAW,8,MEDIUM,new,tyre_only,M-H-M,2,-14.784573,-18.380019,-11.023208,1.000000,-1.184900,-13.634546,True,False,GREEN,0.480958
monza_law_lap8_to_hard_new_tyre_only,LAW,8,HARD,new,tyre_only,M-H-H,2,3.055369,-11.979977,15.701735,0.390000,16.250712,-13.656340,True,False,GREEN,0.486542
monza_law_lap9_to_soft_new_tyre_only,LAW,9,SOFT,new,tyre_only,M-H-S,2,-54.674452,-77.685499,-35.823950,1.000000,-42.226894,-13.867676,False,False,GREEN,0.489625
monza_law_lap9_to_medium_new_tyre_only,LAW,9,MEDIUM,new,tyre_only,M-H-M,2,-15.433770,-18.920761,-11.823796,1.000000,-1.815643,-13.634546,True,False,GREEN,0.456000
monza_law_lap9_to_hard_new_tyre_only,LAW,9,HARD,new,tyre_only,M-H-H,2,2.105318,-12.939356,14.712149,0.420000,15.371790,-13.656340,True,False,GREEN,0.478916
monza_law_lap10_to_soft_new_tyre_only,LAW,10,SOFT,new,tyre_only,M-H-S,2,-54.188406,-76.527778,-36.169229,1.000000,-41.778887,-13.867676,False,False,GREEN,0.477875
monza_law_lap10_to_medium_new_tyre_only,LAW,10,MEDIUM,new,tyre_only,M-H-M,2,-16.104688,-19.566307,-12.417736,1.000000,-2.393796,-13.634546,True,False,GREEN,0.486250
monza_law_lap10_to_hard_new_tyre_only,LAW,10,HARD,new,tyre_only,M-H-H,2,1.237214,-13.792916,13.818596,0.444000,14.539127,-13.656340,True,False,GREEN,0.485000
monza_law_lap11_to_soft_new_tyre_only,LAW,11,SOFT,new,tyre_only,M-H-S,2,-53.703149,-75.430785,-36.369633,1.000000,-41.283301,-13.867676,False,False,GREEN,0.477417
monza_law_lap11_to_medium_new_tyre_only,LAW,11,MEDIUM,new,tyre_only,M-H-M,2,-16.591062,-20.102876,-12.942146,1.000000,-2.919360,-13.634546,True,False,GREEN,0.480750
monza_law_lap11_to_hard_new_tyre_only,LAW,11,HARD,new,tyre_only,M-H-H,2,0.496286,-14.511793,12.934591,0.478000,13.752722,-13.656340,True,False,GREEN,0.476292
monza_law_lap12_to_soft_new_tyre_only,LAW,12,SOFT,new,tyre_only,M-H-S,2,-53.300622,-74.640280,-36.779426,1.000000,-40.971430,-13.867676,False,False,GREEN,0.472292
monza_law_lap12_to_medium_new_tyre_only,LAW,12,MEDIUM,new,tyre_only,M-H-M,2,-17.316648,-20.801362,-13.742317,1.000000,-3.623629,-13.634546,True,False,GREEN,0.478458
monza_law_lap12_to_hard_new_tyre_only,LAW,12,HARD,new,tyre_only,M-H-H,2,-0.495560,-15.446812,11.842584,0.516000,12.781282,-13.656340,True,False,GREEN,0.470667
monza_law_lap13_to_soft_new_tyre_only,LAW,13,SOFT,new,tyre_only,M-H-S,2,-52.480620,-73.122085,-36.529186,1.000000,-40.149389,-13.867676,False,False,GREEN,0.477417
monza_law_lap13_to_medium_new_tyre_only,LAW,13,MEDIUM,new,tyre_only,M-H-M,2,-17.490171,-21.001761,-13.695839,1.000000,-3.812717,-13.634546,True,False,GREEN,0.480958
monza_law_lap13_to_hard_new_tyre_only,LAW,13,HARD,new,tyre_only,M-H-H,2,-0.926662,-15.923857,11.322581,0.532000,12.318691,-13.656340,True,False,GREEN,0.483458
monza_law_lap14_to_soft_new_tyre_only,LAW,14,SOFT,new,tyre_only,M-H-S,2,-51.973900,-71.903384,-36.620856,1.000000,-39.511064,-13.867676,False,False,GREEN,0.481625
monza_law_lap14_to_medium_new_tyre_only,LAW,14,MEDIUM,new,tyre_only,M-H-M,2,-17.865138,-21.563196,-13.967025,1.000000,-4.180510,-13.634546,True,False,GREEN,0.479584
monza_law_lap14_to_hard_new_tyre_only,LAW,14,HARD,new,tyre_only,M-H-H,2,-1.579829,-16.567645,10.594577,0.566000,11.671064,-13.656340,True,False,GREEN,0.475666
monza_law_lap15_to_soft_new_tyre_only,LAW,15,SOFT,new,tyre_only,M-H-S,2,-51.512250,-70.571517,-36.389302,1.000000,-38.825159,-13.867676,False,False,GREEN,0.476917
monza_law_lap15_to_medium_new_tyre_only,LAW,15,MEDIUM,new,tyre_only,M-H-M,2,-18.076512,-21.917480,-14.271045,1.000000,-4.495714,-13.634546,True,False,GREEN,0.479791
monza_law_lap15_to_hard_new_tyre_only,LAW,15,HARD,new,tyre_only,M-H-H,2,-2.188394,-17.164703,9.980224,0.596000,11.069696,-13.656340,True,False,GREEN,0.477208
monza_law_lap16_to_soft_new_tyre_only,LAW,16,SOFT,new,tyre_only,M-H-S,2,-50.888711,-69.265626,-36.413091,1.000000,-38.091675,-13.867676,False,False,GREEN,0.480041
monza_law_lap16_to_medium_new_tyre_only,LAW,16,MEDIUM,new,tyre_only,M-H-M,2,-18.264471,-22.338811,-14.409712,1.000000,-4.758328,-13.634546,True,False,GREEN,0.477500
monza_law_lap16_to_hard_new_tyre_only,LAW,16,HARD,new,tyre_only,M-H-H,2,-2.774012,-17.625416,9.478283,0.612000,10.514587,-13.656340,True,False,GREEN,0.477500
monza_law_lap17_to_soft_new_tyre_only,LAW,17,SOFT,new,tyre_only,M-H-S,2,-50.248470,-67.930626,-36.052017,1.000000,-37.310611,-13.867676,False,False,GREEN,0.477417
monza_law_lap17_to_medium_new_tyre_only,LAW,17,MEDIUM,new,tyre_only,M-H-M,2,-18.486985,-22.763774,-14.458645,1.000000,-4.968351,-13.634546,True,False,GREEN,0.476666
monza_law_lap17_to_hard_new_tyre_only,LAW,17,HARD,new,tyre_only,M-H-H,2,-3.296852,-17.952672,9.018170,0.622000,10.005737,-13.656340,True,False,GREEN,0.481083
monza_law_lap18_to_soft_new_tyre_only,LAW,18,SOFT,new,tyre_only,M-H-S,2,-49.437463,-66.378383,-35.494740,1.000000,-36.481967,-13.867676,False,False,GREEN,0.480500
monza_law_lap18_to_medium_new_tyre_only,LAW,18,MEDIUM,new,tyre_only,M-H-M,2,-18.562388,-23.179754,-14.529853,1.000000,-5.125785,-13.634546,True,False,GREEN,0.479791
monza_law_lap18_to_hard_new_tyre_only,LAW,18,HARD,new,tyre_only,M-H-H,2,-3.755043,-18.349037,8.556986,0.640000,9.543147,-13.656340,True,False,GREEN,0.474250
monza_law_lap19_to_soft_new_tyre_only,LAW,19,SOFT,new,tyre_only,M-H-S,2,-48.840958,-64.974113,-34.919218,1.000000,-35.605744,-13.867676,False,False,GREEN,0.485875
monza_law_lap19_to_medium_new_tyre_only,LAW,19,MEDIUM,new,tyre_only,M-H-M,2,-18.769716,-23.366529,-14.528113,1.000000,-5.230629,-13.634546,True,False,GREEN,0.511334
monza_law_lap19_to_hard_new_tyre_only,LAW,19,HARD,new,tyre_only,M-H-H,2,-4.201465,-18.724591,8.046302,0.664000,9.126815,-13.656340,True,False,GREEN,0.473875
monza_law_lap20_to_soft_new_tyre_only,LAW,20,SOFT,new,tyre_only,M-H-S,2,-48.178571,-63.380575,-34.674892,1.000000,-34.681942,-13.867676,False,False,GREEN,0.475041
monza_law_lap20_to_medium_new_tyre_only,LAW,20,MEDIUM,new,tyre_only,M-H-M,2,-18.801747,-23.698641,-14.324869,1.000000,-5.282883,-13.634546,True,False,GREEN,0.581167
monza_law_lap20_to_hard_new_tyre_only,LAW,20,HARD,new,tyre_only,M-H-H,2,-4.569187,-19.058417,7.592360,0.684000,8.756742,-13.656340,True,False,GREEN,0.531125
monza_law_lap21_to_soft_new_tyre_only,LAW,21,SOFT,new,tyre_only,M-H-S,2,-47.557943,-61.770267,-34.236034,1.000000,-33.710559,-13.867676,False,False,GREEN,0.533000
monza_law_lap21_to_medium_new_tyre_only,LAW,21,MEDIUM,new,tyre_only,M-H-M,2,-18.759899,-23.977160,-14.081203,1.000000,-5.282547,-13.634546,True,False,GREEN,0.476125
monza_law_lap21_to_hard_new_tyre_only,LAW,21,HARD,new,tyre_only,M-H-H,2,-4.894844,-19.394500,7.195161,0.698000,8.432929,-13.656340,True,False,GREEN,0.474000
monza_law_lap22_to_soft_new_tyre_only,LAW,22,SOFT,new,tyre_only,M-H-S,2,-46.543970,-60.165845,-33.511772,1.000000,-32.691598,-13.867676,False,False,GREEN,0.482833
monza_law_lap22_to_medium_new_tyre_only,LAW,22,MEDIUM,new,tyre_only,M-H-M,2,-18.642764,-24.133596,-13.945100,1.000000,-5.229621,-13.634546,True,False,GREEN,0.476166
monza_law_lap22_to_hard_new_tyre_only,LAW,22,HARD,new,tyre_only,M-H-H,2,-5.177817,-19.695278,6.882598,0.706000,8.155374,-13.656340,True,False,GREEN,0.495042
monza_law_lap23_to_soft_new_tyre_only,LAW,23,SOFT,new,tyre_only,M-H-M-S,3,-30.616042,-44.172829,-17.980172,1.000000,-38.874317,8.024057,False,False,GREEN,0.477542
monza_law_lap23_to_medium_new_tyre_only,LAW,23,MEDIUM,new,tyre_only,M-H-M-M,3,-4.306057,-11.309113,3.370506,0.762000,-12.373366,8.257187,True,False,GREEN,0.478584
monza_law_lap23_to_hard_new_tyre_only,LAW,23,HARD,new,tyre_only,M-H-M-H,3,9.420075,-3.965178,20.006963,0.174000,0.674819,8.235392,True,False,GREEN,0.478833
monza_law_lap24_to_soft_new_tyre_only,LAW,24,SOFT,new,tyre_only,M-H-M-S,3,-30.084775,-43.100432,-18.107426,1.000000,-38.360207,8.024057,False,False,GREEN,0.470334
monza_law_lap24_to_medium_new_tyre_only,LAW,24,MEDIUM,new,tyre_only,M-H-M-M,3,-4.730222,-11.703806,2.980144,0.796000,-12.815272,8.257187,True,False,GREEN,0.479292
monza_law_lap24_to_hard_new_tyre_only,LAW,24,HARD,new,tyre_only,M-H-M-H,3,8.559894,-4.268529,19.032764,0.190000,-0.110229,8.235392,True,False,GREEN,0.489458
monza_law_lap25_to_soft_new_tyre_only,LAW,25,SOFT,new,tyre_only,M-H-M-S,3,-29.491097,-41.910433,-18.028281,1.000000,-37.792188,8.024057,False,False,GREEN,0.500500
monza_law_lap25_to_medium_new_tyre_only,LAW,25,MEDIUM,new,tyre_only,M-H-M-M,3,-5.097832,-12.069687,2.653312,0.814000,-13.198257,8.257187,True,False,GREEN,0.471875
monza_law_lap25_to_hard_new_tyre_only,LAW,25,HARD,new,tyre_only,M-H-M-H,3,7.834135,-4.663743,18.141953,0.202000,-0.842687,8.235392,True,False,GREEN,0.479834
monza_law_lap26_to_soft_new_tyre_only,LAW,26,SOFT,new,tyre_only,M-H-M-S,3,-28.934091,-40.825766,-17.877283,1.000000,-37.170258,8.024057,False,False,GREEN,0.493041
monza_law_lap26_to_medium_new_tyre_only,LAW,26,MEDIUM,new,tyre_only,M-H-M-M,3,-5.390217,-12.389024,2.341450,0.824000,-13.522321,8.257187,True,False,GREEN,0.486541
monza_law_lap26_to_hard_new_tyre_only,LAW,26,HARD,new,tyre_only,M-H-M-H,3,7.109499,-5.068321,17.241726,0.218000,-1.522556,8.235392,True,False,GREEN,0.480291
monza_law_lap27_to_soft_new_tyre_only,LAW,27,SOFT,new,tyre_only,M-H-M-S,3,-28.331869,-39.848580,-17.662120,1.000000,-36.494417,8.024057,False,False,VSC,0.484792
monza_law_lap27_to_medium_new_tyre_only,LAW,27,MEDIUM,new,tyre_only,M-H-M-M,3,-5.639291,-12.661958,2.082532,0.836000,-13.787465,8.257187,True,False,VSC,0.500041
monza_law_lap27_to_hard_new_tyre_only,LAW,27,HARD,new,tyre_only,M-H-M-H,3,6.371155,-5.462970,16.264752,0.232000,-2.149834,8.235392,True,False,VSC,0.493209
monza_law_lap28_to_soft_new_tyre_only,LAW,28,SOFT,new,tyre_only,M-H-M-S,3,-27.557215,-38.757874,-17.393434,1.000000,-35.764666,8.024057,True,False,VSC,0.470375
monza_law_lap28_to_medium_new_tyre_only,LAW,28,MEDIUM,new,tyre_only,M-H-M-M,3,-5.850152,-12.861876,1.875361,0.840000,-13.993688,8.257187,True,False,VSC,0.479292
monza_law_lap28_to_hard_new_tyre_only,LAW,28,HARD,new,tyre_only,M-H-M-H,3,5.766753,-5.947030,15.537284,0.242000,-2.724522,8.235392,True,False,VSC,0.509083
monza_law_lap29_to_soft_new_tyre_only,LAW,29,SOFT,new,tyre_only,M-H-M-S,3,-26.800614,-37.579826,-17.028930,1.000000,-34.981005,8.024057,True,False,GREEN,0.557333
monza_law_lap29_to_medium_new_tyre_only,LAW,29,MEDIUM,new,tyre_only,M-H-M-M,3,-6.000766,-13.035837,1.719822,0.844000,-14.140990,8.257187,True,False,GREEN,0.515542
monza_law_lap29_to_hard_new_tyre_only,LAW,29,HARD,new,tyre_only,M-H-M-H,3,5.208974,-6.340792,14.905971,0.266000,-3.246620,8.235392,True,False,GREEN,0.468333
monza_law_lap30_to_soft_new_tyre_only,LAW,30,SOFT,new,tyre_only,M-H-M-S,3,-25.957351,-36.429995,-16.446842,1.000000,-34.143433,8.024057,True,False,GREEN,0.470666
monza_law_lap30_to_medium_new_tyre_only,LAW,30,MEDIUM,new,tyre_only,M-H-M-M,3,-6.082724,-13.129928,1.626498,0.848000,-14.229371,8.257187,True,False,GREEN,0.473583
monza_law_lap30_to_hard_new_tyre_only,LAW,30,HARD,new,tyre_only,M-H-M-H,3,4.750181,-6.480299,14.188914,0.286000,-3.716129,8.235392,True,False,GREEN,0.466875
monza_law_lap31_to_soft_new_tyre_only,LAW,31,SOFT,new,tyre_only,M-H-M-S,3,-25.036585,-35.094555,-15.598962,1.000000,-33.251950,8.024057,True,False,GREEN,0.466916
monza_law_lap31_to_medium_new_tyre_only,LAW,31,MEDIUM,new,tyre_only,M-H-M-M,3,-6.108749,-13.161292,1.595390,0.852000,-14.258831,8.257187,True,False,GREEN,0.474833
monza_law_lap31_to_hard_new_tyre_only,LAW,31,HARD,new,tyre_only,M-H-M-H,3,4.352380,-6.458287,13.618848,0.300000,-4.133047,8.235392,True,False,GREEN,0.465833
monza_law_lap32_to_soft_new_tyre_only,LAW,32,SOFT,new,tyre_only,M-H-M-S,3,-24.158515,-33.775086,-14.668146,1.000000,-32.306558,8.024057,True,False,GREEN,0.465083
monza_law_lap32_to_medium_new_tyre_only,LAW,32,MEDIUM,new,tyre_only,M-H-M-M,3,-6.082724,-13.129928,1.626498,0.848000,-14.229371,8.257187,True,False,GREEN,0.465375
monza_law_lap32_to_hard_new_tyre_only,LAW,32,HARD,new,tyre_only,M-H-M-H,3,3.924651,-6.566375,13.097214,0.310000,-4.497376,8.235392,True,False,GREEN,0.462667
monza_law_lap33_to_soft_new_tyre_only,LAW,33,SOFT,new,tyre_only,M-H-M-S,3,-23.132589,-32.374676,-13.968933,1.000000,-31.307254,8.024057,True,False,GREEN,0.463542
monza_law_lap33_to_medium_new_tyre_only,LAW,33,MEDIUM,new,tyre_only,M-H-M-M,3,-6.000766,-13.035837,1.719822,0.844000,-14.140990,8.257187,True,False,GREEN,0.464958
monza_law_lap33_to_hard_new_tyre_only,LAW,33,HARD,new,tyre_only,M-H-M-H,3,3.620165,-6.625015,12.698525,0.320000,-4.809114,8.235392,True,False,GREEN,0.461708
monza_law_lap34_to_soft_new_tyre_only,LAW,34,SOFT,new,tyre_only,M-H-M-S,3,-22.105092,-30.934484,-13.322322,1.000000,-30.254041,8.024057,True,False,GREEN,0.461333
monza_law_lap34_to_medium_new_tyre_only,LAW,34,MEDIUM,new,tyre_only,M-H-M-M,3,-5.850152,-12.861876,1.875361,0.840000,-13.993688,8.257187,True,False,GREEN,0.468667
monza_law_lap34_to_hard_new_tyre_only,LAW,34,HARD,new,tyre_only,M-H-M-H,3,3.424871,-6.624516,12.272414,0.330000,-5.068263,8.235392,True,False,GREEN,0.463583
monza_law_lap35_to_soft_new_tyre_only,LAW,35,SOFT,new,tyre_only,M-H-M-S,3,-21.024903,-29.488493,-12.178262,0.998000,-29.146917,8.024057,True,False,GREEN,0.465792
monza_law_lap35_to_medium_new_tyre_only,LAW,35,MEDIUM,new,tyre_only,M-H-M-M,3,-5.639291,-12.661958,2.082532,0.836000,-13.787465,8.257187,True,False,GREEN,0.466416
monza_law_lap35_to_hard_new_tyre_only,LAW,35,HARD,new,tyre_only,M-H-M-H,3,3.280737,-6.582709,12.093768,0.330000,-5.274821,8.235392,True,False,GREEN,0.471042
monza_law_lap36_to_soft_new_tyre_only,LAW,36,SOFT,new,tyre_only,M-H-M-S,3,-20.022185,-28.107325,-11.101315,0.998000,-27.985882,8.024057,True,False,GREEN,0.466333
monza_law_lap36_to_medium_new_tyre_only,LAW,36,MEDIUM,new,tyre_only,M-H-M-M,3,-5.390217,-12.389024,2.341450,0.824000,-13.522321,8.257187,True,False,GREEN,0.461917
monza_law_lap36_to_hard_new_tyre_only,LAW,36,HARD,new,tyre_only,M-H-M-H,3,3.133936,-6.511947,11.758686,0.332000,-5.428790,8.235392,True,False,GREEN,0.461334
monza_law_lap37_to_soft_new_tyre_only,LAW,37,SOFT,new,tyre_only,M-H-M-S,3,-18.851829,-26.722997,-10.117823,0.998000,-26.770937,8.024057,True,False,GREEN,0.466000
monza_law_lap37_to_medium_new_tyre_only,LAW,37,MEDIUM,new,tyre_only,M-H-M-M,3,-5.097832,-12.069687,2.653312,0.814000,-13.198257,8.257187,True,False,GREEN,0.461292
monza_law_lap37_to_hard_new_tyre_only,LAW,37,HARD,new,tyre_only,M-H-M-H,3,2.892613,-6.335557,11.458267,0.332000,-5.530169,8.235392,True,False,GREEN,0.460625
monza_law_lap38_to_soft_new_tyre_only,LAW,38,SOFT,new,tyre_only,M-H-M-S,3,-17.598064,-25.627103,-9.073525,0.994000,-25.502082,8.024057,True,False,GREEN,0.465500
monza_law_lap38_to_medium_new_tyre_only,LAW,38,MEDIUM,new,tyre_only,M-H-M-M,3,-4.730222,-11.703806,2.980144,0.796000,-12.815272,8.257187,True,False,GREEN,0.462833
monza_law_lap38_to_hard_new_tyre_only,LAW,38,HARD,new,tyre_only,M-H-M-H,3,2.819490,-6.316558,11.210832,0.330000,-5.578958,8.235392,True,False,GREEN,0.456792
monza_law_lap39_to_soft_new_tyre_only,LAW,39,SOFT,new,tyre_only,M-H-M-S,3,-16.190566,-24.004559,-7.825008,0.994000,-24.179316,8.024057,True,False,GREEN,0.461250
monza_law_lap39_to_medium_new_tyre_only,LAW,39,MEDIUM,new,tyre_only,M-H-M-M,3,-4.306057,-11.309113,3.370506,0.762000,-12.373366,8.257187,True,False,GREEN,0.459750
monza_law_lap39_to_hard_new_tyre_only,LAW,39,HARD,new,tyre_only,M-H-M-H,3,2.803558,-6.091902,11.087884,0.324000,-5.575157,8.235392,True,False,GREEN,0.458042
monza_law_lap40_to_soft_new_tyre_only,LAW,40,SOFT,new,tyre_only,M-H-M-S,3,-14.825120,-22.700612,-6.464084,0.992000,-22.802640,8.024057,True,False,GREEN,0.462291
monza_law_lap40_to_medium_new_tyre_only,LAW,40,MEDIUM,new,tyre_only,M-H-M-M,3,-3.791361,-10.834807,3.809869,0.738000,-11.872539,8.257187,True,False,GREEN,0.456666
monza_law_lap40_to_hard_new_tyre_only,LAW,40,HARD,new,tyre_only,M-H-M-H,3,2.832359,-5.666119,11.024586,0.318000,-5.518766,8.235392,True,False,GREEN,0.457500
monza_law_lap41_to_soft_new_tyre_only,LAW,41,SOFT,new,tyre_only,M-H-M-S,3,-13.254849,-21.034234,-5.242997,0.990000,-21.372054,8.024057,True,False,GREEN,0.457583
monza_law_lap41_to_medium_new_tyre_only,LAW,41,MEDIUM,new,tyre_only,M-H-M-M,3,-3.196686,-10.205706,4.288612,0.714000,-11.312792,8.257187,True,False,GREEN,0.456750
monza_law_lap41_to_hard_new_tyre_only,LAW,41,HARD,new,tyre_only,M-H-M-H,3,2.938545,-5.204237,10.826057,0.316000,-5.409785,8.235392,True,False,GREEN,0.466500
monza_law_lap42_to_soft_new_tyre_only,LAW,42,SOFT,new,tyre_only,M-H-M-S,3,-11.870614,-19.365772,-3.851239,0.972000,-19.887556,8.024057,True,False,GREEN,0.457417
monza_law_lap42_to_medium_new_tyre_only,LAW,42,MEDIUM,new,tyre_only,M-H-M-M,3,-2.586464,-9.592486,4.841043,0.662000,-10.694123,8.257187,True,False,GREEN,0.458792
monza_law_lap42_to_hard_new_tyre_only,LAW,42,HARD,new,tyre_only,M-H-M-H,3,3.051467,-4.761423,10.878462,0.306000,-5.248214,8.235392,True,False,GREEN,0.461125
monza_law_lap43_to_soft_new_tyre_only,LAW,43,SOFT,new,tyre_only,M-H-M-S,3,-10.286830,-17.611112,-2.479307,0.954000,-18.349149,8.024057,True,False,GREEN,0.454750
monza_law_lap43_to_medium_new_tyre_only,LAW,43,MEDIUM,new,tyre_only,M-H-M-M,3,-1.932594,-8.864542,5.433967,0.610000,-10.016534,8.257187,True,False,GREEN,0.455334
monza_law_lap43_to_hard_new_tyre_only,LAW,43,HARD,new,tyre_only,M-H-M-H,3,3.153758,-4.340496,11.069364,0.292000,-5.034054,8.235392,True,False,GREEN,0.466666
monza_law_lap44_to_soft_new_tyre_only,LAW,44,SOFT,new,tyre_only,M-H-M-S,3,-8.650759,-15.947465,-1.107394,0.924000,-16.756831,8.024057,True,False,GREEN,0.454375
monza_law_lap44_to_medium_new_tyre_only,LAW,44,MEDIUM,new,tyre_only,M-H-M-M,3,-1.184182,-8.073298,6.076227,0.576000,-9.280024,8.257187,True,False,GREEN,0.456875
monza_law_lap44_to_hard_new_tyre_only,LAW,44,HARD,new,tyre_only,M-H-M-H,3,3.503383,-4.003230,11.397784,0.276000,-4.767303,8.235392,True,False,GREEN,0.457125
monza_law_lap45_to_soft_new_tyre_only,LAW,45,SOFT,new,tyre_only,M-H-M-S,3,-6.927320,-14.248482,0.563653,0.880000,-15.110603,8.024057,True,False,GREEN,0.456542
monza_law_lap45_to_medium_new_tyre_only,LAW,45,MEDIUM,new,tyre_only,M-H-M-M,3,-0.405593,-7.286476,6.859456,0.532000,-8.484594,8.257187,True,False,GREEN,0.464792
monza_law_lap45_to_hard_new_tyre_only,LAW,45,HARD,new,tyre_only,M-H-M-H,3,3.825066,-3.666780,11.557892,0.250000,-4.447962,8.235392,True,False,GREEN,0.452917
monza_law_lap46_to_soft_new_tyre_only,LAW,46,SOFT,new,tyre_only,M-H-M-S,3,-5.238149,-12.632083,2.207456,0.832000,-13.410464,8.024057,True,False,GREEN,0.454750
monza_law_lap46_to_medium_new_tyre_only,LAW,46,MEDIUM,new,tyre_only,M-H-M-M,3,0.472016,-6.406238,7.662859,0.458000,-7.630242,8.257187,True,False,GREEN,0.453125
monza_law_lap46_to_hard_new_tyre_only,LAW,46,HARD,new,tyre_only,M-H-M-H,3,4.093243,-3.268325,11.652553,0.236000,-4.076032,8.235392,True,False,GREEN,0.462458
monza_law_lap47_to_soft_new_tyre_only,LAW,47,SOFT,new,tyre_only,M-H-M-S,3,-3.449060,-10.798751,3.813018,0.732000,-11.656415,8.024057,True,False,GREEN,0.451583
monza_law_lap47_to_medium_new_tyre_only,LAW,47,MEDIUM,new,tyre_only,M-H-M-M,3,1.436042,-5.621920,8.531157,0.412000,-6.716970,8.257187,True,False,GREEN,0.452292
monza_law_lap47_to_hard_new_tyre_only,LAW,47,HARD,new,tyre_only,M-H-M-H,3,4.460174,-2.747964,11.933524,0.212000,-3.651511,8.235392,True,False,GREEN,0.453416
monza_law_lap48_to_soft_new_tyre_only,LAW,48,SOFT,new,tyre_only,M-H-M-S,3,-1.739039,-8.856856,5.444746,0.632000,-9.848455,8.024057,True,False,GREEN,0.453583
monza_law_lap48_to_medium_new_tyre_only,LAW,48,MEDIUM,new,tyre_only,M-H-M-M,3,2.431576,-4.745216,9.425464,0.336000,-5.744777,8.257187,True,False,GREEN,0.452875
monza_law_lap48_to_hard_new_tyre_only,LAW,48,HARD,new,tyre_only,M-H-M-H,3,4.913819,-2.260331,12.389505,0.182000,-3.174401,8.235392,True,False,GREEN,0.458375
monza_law_lap49_to_soft_new_tyre_only,LAW,49,SOFT,new,tyre_only,M-H-M-S,3,0.204581,-6.886372,7.140185,0.480000,-7.986585,8.024057,True,False,GREEN,0.454708
